Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,conformity,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
13,7.96875,7.5390625,0.55859375,2,9.19140625,0.56640625,13,0.235577889,0.175578985,0.689365949,1,,
14,7.96875,7.5390625,0.55859375,2,8.41796875,0.84765625,14,0.235577889,0.175578985,0.689365949,1,,
15,9.03125,8.8671875,0.58984375,1,9.19140625,0.84765625,15,0.235577889,0.175578985,0.689365949,1,,
16,9.96875,0.0390625,0.30859375,3,6.16796875,0.81640625,16,0.179320103,0.170066055,0.959894806,1,,
17,3.03125,0.0390625,0.30859375,3,6.16796875,0.81640625,17,0.188015775,0.17131943,0.005339566,1,,
18,9.96875,6.3671875,0.30859375,3,6.16796875,0.81640625,18,0.193242357,0.181650604,0.006080852,1,,
19,9.96875,0.0390625,0.83984375,3,6.16796875,0.81640625,19,0.124594375,0.136584297,0.728169978,1,,
20,7.96875,8.8671875,0.55859375,2,8.41796875,0.56640625,20,0.324347335,0.253238535,0.941777778,2,,
21,7.96875,7.5390625,0.58984375,2,8.41796875,0.56640625,21,0.188015775,0.17131943,0.005339566,2,,
22,7.96875,7.5390625,0.55859375,1,8.41796875,0.56640625,22,0.235577889,0.175578985,0.689365949,2,,
23,7.96875,7.5390625,0.55859375,2,9.19140625,0.56640625,23,0.235577889,0.175578985,0.689365949,2,,
24,7.96875,7.5390625,0.55859375,2,8.41796875,0.84765625,24,0.124594375,0.136584297,0.728169978,2,,
25,9.03125,8.8671875,0.58984375,1,9.19140625,0.84765625,25,0.124594375,0.136584297,0.728169978,2,,
26,9.96875,0.0390625,0.30859375,3,6.16796875,0.81640625,26,0.176139601,0.145782897,0.921591259,2,,
27,3.03125,0.0390625,0.30859375,3,6.16796875,0.81640625,27,0.124594375,0.136584297,0.728169978,2,,
28,9.96875,6.3671875,0.30859375,3,6.16796875,0.81640625,28,0.275597288,0.198372265,0.008129709,2,,
29,9.96875,0.0390625,0.83984375,3,6.16796875,0.81640625,29,0.253268554,0.252273169,0.869806094,2,,
30,7.96875,8.8671875,0.55859375,2,8.41796875,0.56640625,30,0.324347335,0.253238535,0.941777778,3,,
31,7.96875,7.5390625,0.58984375,2,8.41796875,0.56640625,31,0.193242357,0.181650604,0.006080852,3,,
32,7.96875,7.5390625,0.55859375,1,8.41796875,0.56640625,32,0.179320103,0.170066055,0.959894806,3,,
33,7.96875,7.5390625,0.55859375,2,9.19140625,0.56640625,33,0.179320103,0.170066055,0.959894806,3,,
34,7.96875,7.5390625,0.55859375,2,8.41796875,0.84765625,34,0.179320103,0.170066055,0.959894806,3,,
35,9.03125,8.8671875,0.58984375,1,9.19140625,0.84765625,35,0.324347335,0.253238535,0.941777778,3,,
36,9.96875,0.0390625,0.30859375,3,6.16796875,0.81640625,36,0.381609165,0.380684265,0.960880999,3,,
37,3.03125,0.0390625,0.30859375,3,6.16796875,0.81640625,37,0.193242357,0.181650604,0.006080852,3,,
38,9.96875,6.3671875,0.30859375,3,6.16796875,0.81640625,38,0.224281339,0.165308264,0.005421985,3,,
39,9.96875,0.0390625,0.83984375,3,6.16796875,0.81640625,39,0.233350481,0.253852366,0.715976331,3,,
40,7.96875,8.8671875,0.55859375,2,8.41796875,0.56640625,40,0.188015775,0.17131943,0.005339566,4,,
41,7.96875,7.5390625,0.58984375,2,8.41796875,0.56640625,41,0.275597288,0.198372265,0.008129709,4,,
42,7.96875,7.5390625,0.55859375,1,8.41796875,0.56640625,42,0.253268554,0.252273169,0.869806094,4,,
43,7.96875,7.5390625,0.55859375,2,9.19140625,0.56640625,43,0.235577889,0.175578985,0.689365949,4,,
44,7.96875,7.5390625,0.55859375,2,8.41796875,0.84765625,44,0.235577889,0.175578985,0.689365949,4,,
45,9.03125,8.8671875,0.58984375,1,9.19140625,0.84765625,45,0.235577889,0.175578985,0.689365949,4,,
46,9.96875,0.0390625,0.30859375,3,6.16796875,0.81640625,46,0.378549414,0.331886285,0.942755102,4,,
47,3.03125,0.0390625,0.30859375,3,6.16796875,0.81640625,47,0.235577889,0.175578985,0.689365949,4,,
48,9.96875,6.3671875,0.30859375,3,6.16796875,0.81640625,48,0.282674838,0.205254634,0.00477993,4,,
49,9.96875,0.0390625,0.83984375,3,6.16796875,0.81640625,49,0.171411118,0.17765773,0.737994792,4,,
0,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,0,0.266183708,0.180161429,0.928456978,0,,
1,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,1,0.296312282,0.237744457,0.933294767,0,,
2,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,2,0.357578941,0.266876154,0.953977509,0,,
3,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,3,0.357578941,0.266876154,0.953977509,0,,
4,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,4,0.357578941,0.266876154,0.953977509,0,,
5,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,5,0.357578941,0.266876154,0.953977509,0,,
6,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,6,0.357578941,0.266876154,0.953977509,0,,
7,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,7,0.357578941,0.266876154,0.953977509,0,,
8,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,8,0.357578941,0.266876154,0.953977509,0,,
9,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,9,0.357578941,0.266876154,0.953977509,0,,
10,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,10,0.316497527,0.256812346,0.938367421,1,,
11,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,11,0.296982635,0.277317801,0.930141287,1,,
12,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,12,0.390168407,0.295007507,0.957003786,1,,
13,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,13,0.390168407,0.295007507,0.957003786,1,,
14,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,14,0.390168407,0.295007507,0.957003786,1,,
15,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,15,0.390168407,0.295007507,0.957003786,1,,
16,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,16,0.266183708,0.180161429,0.928456978,1,,
17,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,17,0.266183708,0.180161429,0.928456978,1,,
18,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,18,0.266183708,0.180161429,0.928456978,1,,
19,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,19,0.266183708,0.180161429,0.928456978,1,,
20,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,20,0.359516432,0.298305435,0.96694437,2,,
21,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,21,0.303390939,0.223572943,0.947165762,2,,
22,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,22,0.221815496,0.154112164,0.886723999,2,,
23,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,23,0.296982635,0.277317801,0.930141287,2,,
24,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,24,0.390168407,0.295007507,0.957003786,2,,
25,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,25,0.390168407,0.295007507,0.957003786,2,,
26,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,26,0.266183708,0.180161429,0.928456978,2,,
27,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,27,0.266183708,0.180161429,0.928456978,2,,
28,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,28,0.266183708,0.180161429,0.928456978,2,,
29,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,29,0.266183708,0.180161429,0.928456978,2,,
30,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,30,0.26886453,0.22753766,0.952432142,3,,
31,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,31,0.287984347,0.245092442,0.940634514,3,,
32,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,32,0.273702205,0.155774465,0.937336925,3,,
33,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,33,0.266183708,0.180161429,0.928456978,3,,
34,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,34,0.266183708,0.180161429,0.928456978,3,,
35,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,35,0.266183708,0.180161429,0.928456978,3,,
36,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,36,0.266183708,0.180161429,0.928456978,3,,
37,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,37,0.266183708,0.180161429,0.928456978,3,,
38,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,38,0.266183708,0.180161429,0.928456978,3,,
39,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,39,0.266183708,0.180161429,0.928456978,3,,
40,9.96875,0.0390625,0.30859375,2,6.16796875,0.81640625,40,0.324223559,0.263587733,0.952479339,4,,
41,9.96875,0.0390625,0.30859375,3,6.94140625,0.81640625,41,0.361954042,0.329568222,0.952885318,4,,
42,9.96875,0.0390625,0.30859375,3,6.16796875,0.59765625,42,0.098426453,0.105045771,0.957748724,4,,
43,3.03125,6.3671875,0.83984375,2,6.94140625,0.59765625,43,0.303390939,0.223572943,0.947165762,4,,
44,5.96875,5.0390625,0.80859375,1,1.66796875,0.31640625,44,0.221815496,0.154112164,0.886723999,4,,
45,7.03125,5.0390625,0.80859375,1,1.66796875,0.31640625,45,0.221815496,0.154112164,0.886723999,4,,
46,5.96875,1.3671875,0.80859375,1,1.66796875,0.31640625,46,0.266183708,0.180161429,0.928456978,4,,
47,5.96875,5.0390625,0.33984375,1,1.66796875,0.31640625,47,0.266183708,0.180161429,0.928456978,4,,
48,5.96875,5.0390625,0.80859375,4,1.66796875,0.31640625,48,0.266183708,0.180161429,0.928456978,4,,
49,5.96875,5.0390625,0.80859375,1,2.44140625,0.31640625,49,0.266183708,0.180161429,0.928456978,4,,
0,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,0,1.651961908,1.332096663,0.090124278,0,,
1,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,1,2.088975782,1.645537943,0.388522396,0,,
2,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,2,2.088975782,1.645537943,0.388522396,0,,
3,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,3,2.088975782,1.645537943,0.388522396,0,,
4,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,4,2.088975782,1.645537943,0.388522396,0,,
5,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,5,2.088975782,1.645537943,0.388522396,0,,
6,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,6,2.088975782,1.645537943,0.388522396,0,,
7,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,7,2.088975782,1.645537943,0.388522396,0,,
8,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,8,2.088975782,1.645537943,0.388522396,0,,
9,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,9,2.088975782,1.645537943,0.388522396,0,,
10,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,10,2.088975782,1.645537943,0.388522396,1,,
11,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,11,2.167889036,1.740414126,0.438054669,1,,
12,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,12,2.167889036,1.740414126,0.438054669,1,,
13,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,13,2.167889036,1.740414126,0.438054669,1,,
14,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,14,2.167889036,1.740414126,0.438054669,1,,
15,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,15,2.167889036,1.740414126,0.438054669,1,,
16,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,16,2.088975782,1.645537943,0.388522396,1,,
17,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,17,2.088975782,1.645537943,0.388522396,1,,
18,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,18,2.088975782,1.645537943,0.388522396,1,,
19,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,19,2.088975782,1.645537943,0.388522396,1,,
20,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,20,2.167889036,1.740414126,0.438054669,2,,
21,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,21,1.527482155,1.25453671,0.35992845,2,,
22,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,22,2.167889036,1.740414126,0.438054669,2,,
23,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,23,2.167889036,1.740414126,0.438054669,2,,
24,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,24,2.167889036,1.740414126,0.438054669,2,,
25,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,25,2.088975782,1.645537943,0.388522396,2,,
26,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,26,2.088975782,1.645537943,0.388522396,2,,
27,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,27,2.088975782,1.645537943,0.388522396,2,,
28,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,28,2.088975782,1.645537943,0.388522396,2,,
29,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,29,2.088975782,1.645537943,0.388522396,2,,
30,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,30,1.527482155,1.25453671,0.35992845,3,,
31,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,31,1.589917648,1.294992952,0.371147356,3,,
32,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,32,1.589917648,1.294992952,0.371147356,3,,
33,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,33,1.589917648,1.294992952,0.371147356,3,,
34,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,34,2.088975782,1.645537943,0.388522396,3,,
35,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,35,2.088975782,1.645537943,0.388522396,3,,
36,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,36,2.088975782,1.645537943,0.388522396,3,,
37,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,37,2.088975782,1.645537943,0.388522396,3,,
38,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,38,2.167889036,1.740414126,0.438054669,3,,
39,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,39,2.167889036,1.740414126,0.438054669,3,,
40,5.96875,5.0390625,0.80859375,1,1.66796875,0.09765625,40,1.589917648,1.294992952,0.371147356,4,,
41,7.03125,1.3671875,0.33984375,4,2.44140625,0.09765625,41,0.912757096,0.784081021,0.387545603,4,,
42,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,42,1.527482155,1.25453671,0.35992845,4,,
43,2.03125,1.2890625,0.68359375,1,2.79296875,0.19140625,43,1.527482155,1.25453671,0.35992845,4,,
44,4.96875,5.1171875,0.68359375,1,2.79296875,0.19140625,44,1.527482155,1.25453671,0.35992845,4,,
45,4.96875,1.2890625,0.96484375,1,2.79296875,0.19140625,45,1.527482155,1.25453671,0.35992845,4,,
46,4.96875,1.2890625,0.68359375,1,2.79296875,0.19140625,46,1.527482155,1.25453671,0.35992845,4,,
47,4.96875,1.2890625,0.68359375,1,5.81640625,0.19140625,47,2.167889036,1.740414126,0.438054669,4,,
48,4.96875,1.2890625,0.68359375,1,2.79296875,0.22265625,48,2.167889036,1.740414126,0.438054669,4,,
49,2.03125,5.1171875,0.96484375,1,5.81640625,0.22265625,49,2.167889036,1.740414126,0.438054669,4,,
0,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,0,0.261780062,0.240194705,0.006671745,0,,
1,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,1,0.261780062,0.240194705,0.006671745,0,,
2,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,2,1.27796147,1.020204267,0.707027663,0,,
3,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,3,0.190901568,0.142657257,0.009202049,0,,
4,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,4,0.121584205,0.100959904,0.006349448,0,,
5,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,5,2.14845694,1.747024263,0.03448608,0,,
6,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,6,0.133146783,0.131927752,0.008494257,0,,
7,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,7,0.133146783,0.131927752,0.008494257,0,,
8,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,8,0.133146783,0.131927752,0.008494257,0,,
9,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,9,0.133146783,0.131927752,0.008494257,0,,
10,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,10,0.195539144,0.153352314,0.007069333,1,,
11,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,11,0.195539144,0.153352314,0.007069333,1,,
12,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,12,1.010254172,0.864948986,0.674110979,1,,
13,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,13,0.258064942,0.203957607,0.008125798,1,,
14,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,14,0.034086635,0.033431285,0.008684376,1,,
15,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,15,2.195680708,1.777559435,0.095046816,1,,
16,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,16,0.224145989,0.16946425,0.009009266,1,,
17,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,17,0.261780062,0.240194705,0.006671745,1,,
18,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,18,0.261780062,0.240194705,0.006671745,1,,
19,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,19,0.261780062,0.240194705,0.006671745,1,,
20,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,20,0.289822531,0.241338395,0,2,,
21,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,21,0.195539144,0.153352314,0.007069333,2,,
22,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,22,0.56878462,0.499470776,0.347697541,2,,
23,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,23,0.20869268,0.202067613,0.007618981,2,,
24,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,24,0.190747527,0.194779298,0.000358004,2,,
25,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,25,1.843772121,1.533915388,0.031496193,2,,
26,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,26,0.151492825,0.122953893,0.007652745,2,,
27,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,27,0.258064942,0.203957607,0.008125798,2,,
28,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,28,0.034086635,0.033431285,0.008684376,2,,
29,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,29,0.034086635,0.033431285,0.008684376,2,,
30,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,30,0.104810339,0.04625894,0.007790797,3,,
31,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,31,2.195680708,1.777559435,0.095046816,3,,
32,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,32,0.958733371,0.75138918,0.49320959,3,,
33,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,33,0.153537768,0.137235803,0.003273807,3,,
34,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,34,0.263357421,0.210567459,0.00966809,3,,
35,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,35,2.180841397,1.744469658,0.049150237,3,,
36,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,36,0.076829677,0.082146649,0.007026426,3,,
37,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,37,0.261780062,0.240194705,0.006671745,3,,
38,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,38,0.261780062,0.240194705,0.006671745,3,,
39,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,39,0.261780062,0.240194705,0.006671745,3,,
40,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,40,0.343403531,0.297912398,0.005778952,4,,
41,6.03125,6.2890625,0.18359375,3,7.29296875,0.69140625,41,0.289822531,0.241338395,0,4,,
42,8.96875,0.1171875,0.18359375,3,7.29296875,0.69140625,42,0.591870799,0.436062267,0.469726483,4,,
43,8.96875,6.2890625,0.46484375,3,7.29296875,0.69140625,43,0.22068308,0.154075512,0.007329427,4,,
44,8.96875,6.2890625,0.18359375,3,7.29296875,0.69140625,44,0.211168876,0.220458012,0.006884264,4,,
45,8.96875,6.2890625,0.18359375,3,1.31640625,0.69140625,45,2.192989784,1.777661229,0.040106786,4,,
46,8.96875,6.2890625,0.18359375,3,7.29296875,0.72265625,46,0.170936138,0.131982741,0.004633383,4,,
47,6.03125,0.1171875,0.46484375,3,1.31640625,0.72265625,47,0.20869268,0.202067613,0.007618981,4,,
48,6.96875,3.7890625,0.93359375,2,9.54296875,0.94140625,48,0.190747527,0.194779298,0.000358004,4,,
49,4.03125,3.7890625,0.93359375,2,9.54296875,0.94140625,49,0.190747527,0.194779298,0.000358004,4,,
0,6.96875,2.6171875,0.93359375,2,9.54296875,0.94140625,0,0.058814597,0.035091564,0.03783024,0,,
1,6.96875,3.7890625,0.21484375,2,9.54296875,0.94140625,1,0.081512956,0.071684079,0.026260312,0,,
2,6.96875,3.7890625,0.93359375,4,9.54296875,0.94140625,2,0.142446325,0.106755452,0,0,,
3,6.96875,3.7890625,0.93359375,2,3.56640625,0.94140625,3,0.199813434,0.196533072,0.030021885,0,,
4,6.96875,3.7890625,0.93359375,2,9.54296875,0.97265625,4,0.148948753,0.156325292,0.029480306,0,,
5,4.03125,2.6171875,0.21484375,4,3.56640625,0.97265625,5,0.148948753,0.156325292,0.029480306,0,,
6,2.96875,8.7890625,0.43359375,4,5.04296875,0.44140625,6,0.148948753,0.156325292,0.029480306,0,,
7,8.03125,8.7890625,0.43359375,4,5.04296875,0.44140625,7,0.265227557,0.211903317,0,0,,
8,2.96875,7.6171875,0.43359375,4,5.04296875,0.44140625,8,0.265227557,0.211903317,0,0,,
9,2.96875,8.7890625,0.71484375,4,5.04296875,0.44140625,9,0.265227557,0.211903317,0,0,,
10,6.96875,2.6171875,0.93359375,2,9.54296875,0.94140625,10,0.265227557,0.211903317,0,1,,
11,6.96875,3.7890625,0.21484375,2,9.54296875,0.94140625,11,0.265227557,0.211903317,0,1,,
12,6.96875,3.7890625,0.93359375,4,9.54296875,0.94140625,12,0.265227557,0.211903317,0,1,,
13,6.96875,3.7890625,0.93359375,2,3.56640625,0.94140625,13,0.265227557,0.211903317,0,1,,
14,6.96875,3.7890625,0.93359375,2,9.54296875,0.97265625,14,0.265227557,0.211903317,0,1,,
15,4.03125,2.6171875,0.21484375,4,3.56640625,0.97265625,15,0.265227557,0.211903317,0,1,,
16,2.96875,8.7890625,0.43359375,4,5.04296875,0.44140625,16,0.265227557,0.211903317,0,1,,
17,8.03125,8.7890625,0.43359375,4,5.04296875,0.44140625,17,0.293794454,0.213909808,0,1,,
18,2.96875,7.6171875,0.43359375,4,5.04296875,0.44140625,18,0.293794454,0.213909808,0,1,,
19,2.96875,8.7890625,0.71484375,4,5.04296875,0.44140625,19,0.293794454,0.213909808,0,1,,
20,6.96875,2.6171875,0.93359375,2,9.54296875,0.94140625,20,0.293794454,0.213909808,0,2,,
21,6.96875,3.7890625,0.21484375,2,9.54296875,0.94140625,21,0.293794454,0.213909808,0,2,,
22,6.96875,3.7890625,0.93359375,4,9.54296875,0.94140625,22,0.293794454,0.213909808,0,2,,
23,6.96875,3.7890625,0.93359375,2,3.56640625,0.94140625,23,0.293794454,0.213909808,0,2,,
24,6.96875,3.7890625,0.93359375,2,9.54296875,0.97265625,24,0.265227557,0.211903317,0,2,,
25,4.03125,2.6171875,0.21484375,4,3.56640625,0.97265625,25,0.265227557,0.211903317,0,2,,
26,2.96875,8.7890625,0.43359375,4,5.04296875,0.44140625,26,0.265227557,0.211903317,0,2,,
27,8.03125,8.7890625,0.43359375,4,5.04296875,0.44140625,27,0.180207608,0.219411341,0,2,,
28,2.96875,7.6171875,0.43359375,4,5.04296875,0.44140625,28,0.180207608,0.219411341,0,2,,
29,2.96875,8.7890625,0.71484375,4,5.04296875,0.44140625,29,0.293794454,0.213909808,0,2,,
30,6.96875,2.6171875,0.93359375,2,9.54296875,0.94140625,30,0.293794454,0.213909808,0,3,,
